40.839714998,111.742231643,1070.7
40.839844095,111.742863389,1071.4
40.839992334,111.743460493,1072.8
40.840043949,111.743693948,1072.6
40.840050645,111.743785060,1072.5
40.840022015,111.743826007,1072.4
40.839993056,111.743862862,1072.4
40.839705444,111.743980927,1072.1
40.839366544,111.744095416,1072.0
40.839075083,111.744194960,1072.0
40.839039789,111.744241087,1072.1
40.839015014,111.744314218,1072.1
40.839021094,111.744417650,1072.2
40.839116608,111.744827817,1072.7
40.839321539,111.745742710,1073.0
40.839317500,111.745854446,1073.0
40.839265267,111.745945590,1073.1
40.839208019,111.746028831,1073.2
40.839103345,111.746133857,1073.3
40.839068086,111.746258311,1073.3
40.839025591,111.746436066,1073.4
40.839042448,111.746593183,1073.6
40.839087094,111.746776272,1073.8
40.839123900,111.747083783,1073.9
40.839169903,111.747389540,1074.0
40.839211725,111.747710761,1072.8
40.839182585,111.747912627,1072.0
40.839165783,111.748097576,1071.1
40.838984628,111.748405721,1070.2
40.838771766,111.748770882,1069.1
40.838437124,111.749324864,1067.2
40.837990789,111.750118981,1066.2
40.837500843,111.750919998,1067.7
40.837052494,111.751685355,1066.6
40.836487746,111.752557147,1067.0
40.836021780,111.753085357,1067.9
40.835380127,111.753683315,1065.9
40.834485828,111.754247441,1063.5
40.833749606,111.754658682,1063.6
40.832181352,111.755466940,1062.4
40.830232945,111.756499475,1062.5
40.828634608,111.757371639,1062.4
40.827302574,111.758117381,1063.7
40.825691476,111.759028556,1062.1
40.825622859,111.759039732,1062.1
40.825546913,111.759042724,1062.0
40.825479242,111.759039478,1062.0
40.825474465,111.759040980,1062.0
40.825399989,111.759043242,1062.0
40.825304008,111.759045018,1062.0
40.825249419,111.759118754,1062.0
40.825180595,111.759192636,1062.0
40.825128622,111.759246797,1062.0
40.825063343,111.759287779,1062.0
40.824945794,111.759307691,1062.0
40.824875885,111.759315976,1062.0
40.824728524,111.759362322,1061.9
40.824578209,111.759430096,1061.8
40.824481361,111.759501226,1061.8
40.824336536,111.759613545,1061.6
40.824283671,111.759669617,1061.5
40.824186311,111.759706755,1061.4
40.824067047,111.759754021,1061.4
40.823971577,111.759748056,1061.5
40.823882157,111.759786014,1061.5
40.823754164,111.759879420,1061.6
40.823581678,111.760045052,1061.7
40.823511624,111.760111859,1061.8
40.823430590,111.760157812,1061.9
40.823330793,111.760185778,1062.0
40.823235501,111.760219137,1062.0
40.823122112,111.760267957,1062.1
40.823037863,111.760360098,1062.2
40.822960928,111.760399885,1062.2
40.822856628,111.760429554,1062.3
40.822778012,111.760469811,1062.4
40.822497677,111.760679957,1062.8
40.822413216,111.760744391,1062.8
40.822199416,111.760783429,1062.6
40.822038381,111.760849709,1062.5
40.821953556,111.760888952,1062.4
40.821783848,111.760994535,1062.3
40.821654615,111.761116777,1062.3
40.821507203,111.761219350,1062.4
40.821366908,111.761281027,1062.3
40.821177567,111.761382801,1062.3
40.821038970,111.761478393,1062.2
40.820964739,111.761559450,1062.1
40.820820844,111.761672461,1062.0
40.820678633,111.761827273,1061.8
40.820534076,111.761931950,1061.6
40.820256502,111.762098146,1061.1
40.819863125,111.762293923,1060.5
40.819256014,111.762627173,1060.2
40.818678298,111.762957705,1061.4
40.817917754,111.763373925,1062.5
40.817218747,111.763782823,1062.8
40.816581757,111.764131612,1064.0
40.815903963,111.764496972,1063.6
40.815847104,111.764527360,1063.6
40.815799883,111.764504741,1063.6
40.815767669,111.764451508,1063.6
40.815752239,111.764339302,1063.7
40.815753742,111.764202156,1063.9
40.815789191,111.764095341,1063.8
40.815786636,111.763949333,1063.4
40.815795836,111.763766442,1063.0
40.815785767,111.763608168,1062.6
40.815742307,111.763471657,1062.1
40.815683718,111.763372362,1061.7
40.815637046,111.763336555,1061.5
40.815570250,111.763373152,1061.5
40.815499194,111.763414899,1061.4
40.815072304,111.763583368,1061.0
40.814103216,111.763975851,1058.6
40.813183265,111.764314839,1057.5
40.812616483,111.764464574,1057.8
40.812258714,111.764547310,1058.0
40.811816584,111.764691386,1058.8
40.811357526,111.764795618,1058.4
40.810525069,111.764966088,1056.6
40.809654673,111.765072161,1056.1
40.809088940,111.764982773,1056.1
40.808488426,111.764786613,1056.8
40.807925770,111.764438134,1057.3
40.807360909,111.764040021,1056.7
40.806934005,111.763537161,1056.0
40.806496299,111.762967199,1055.6
40.806206393,111.762290631,1055.1
40.805854470,111.761331323,1055.6
40.805480433,111.760932782,1055.5
40.805031057,111.760703917,1055.8
40.804364866,111.760434844,1055.6
40.803715498,111.759985743,1055.1
40.803178515,111.759377611,1054.6
40.802709819,111.758757998,1055.7
40.802303383,111.758121584,1055.0
40.801903667,111.757396206,1052.4
40.801327432,111.756394629,1053.3
40.800999172,111.755664983,1053.0
40.800811689,111.754917877,1053.0
40.800727077,111.754170527,1053.3
40.800653815,111.753073171,1052.9
40.800592594,111.752277916,1053.4
40.800546267,111.751341797,1052.5
40.800455651,111.750252651,1053.5
40.800412587,111.749210082,1053.5
40.800307268,111.748319928,1052.4
40.800106508,111.747642182,1053.2
40.799745372,111.747000251,1055.6
40.799291766,111.746431180,1057.9
40.798910190,111.746011331,1057.0
40.798359152,111.745577935,1055.1
40.797859505,111.745228030,1054.3
40.797277365,111.744779496,1053.5
40.796215606,111.743858747,1050.2
40.795554699,111.743167669,1050.8
40.794763806,111.742380007,1051.4
40.793954377,111.741462132,1049.4
40.793136675,111.740655598,1050.3
40.792502389,111.739749281,1051.4
40.791927227,111.738729659,1049.6
40.791460485,111.737674685,1049.9
40.790688489,111.736167084,1050.4
40.789951837,111.734657964,1048.5
40.789468702,111.733600456,1046.9
40.788920368,111.732551897,1047.6
40.787990292,111.730674534,1048.3
40.787498065,111.729986108,1048.0
40.786960240,111.729404978,1047.3
40.786151478,111.728744859,1046.9
40.785312212,111.727968268,1046.5
40.784712460,111.727375842,1047.5
40.784285380,111.726746743,1049.5
40.783825507,111.725870654,1050.9
40.783450760,111.724958839,1050.6
40.783265232,111.724194899,1050.8
40.783121517,111.723326761,1044.7
40.783074772,111.722287697,1045.0
40.783030214,111.721322265,1046.4
40.782983718,111.720321503,1045.7
40.782842706,111.719737912,1045.2
40.782574691,111.718763696,1044.5
40.782336661,111.717755492,1044.7
40.782132585,111.716951836,1045.5
40.781845718,111.715741351,1043.8
40.781424318,111.714574062,1043.7
40.781021803,111.713745178,1044.6
40.780493906,111.713087122,1043.9
40.779950252,111.712292202,1044.1
40.779474329,111.711639652,1043.7
40.779072709,111.710957365,1043.7
40.778779895,111.709884696,1042.7
40.778529238,111.709153085,1043.2
40.778131128,111.708580152,1043.0
40.777556848,111.707960486,1043.0
40.776760546,111.707282772,1043.6
40.776089804,111.706833907,1042.9
40.775284706,111.706595603,1043.1
40.774452753,111.706178156,1044.5
40.773681886,111.705824566,1044.4
40.772783315,111.705136462,1041.8
40.771950744,111.704510712,1042.6
40.771000588,111.703794358,1041.9
40.770151126,111.702987506,1042.0
40.769360482,111.702055913,1042.2
40.768640373,111.701053116,1043.3
40.768129581,111.699933472,1043.2
40.767750334,111.698703399,1042.5
40.767326575,111.697152507,1041.4
40.767022314,111.696024079,1040.9
40.766540382,111.694242252,1041.8
40.766431000,111.693452244,1040.9
40.766364047,111.692466207,1040.6
40.766288485,111.690414788,1040.4
40.766203883,111.689408281,1040.0
40.766037956,111.688124160,1039.4
40.765800069,111.686407060,1039.0
40.765694797,111.685091322,1038.4
40.765757784,111.684301452,1038.7
40.765840594,111.683660808,1039.0
40.765813801,111.683047153,1039.0
40.765592833,111.681747042,1039.0
40.765334704,111.681050138,1038.3
40.764903137,111.679992916,1036.9
40.764354560,111.678465356,1037.1
40.763840403,111.677292851,1037.8
40.763257580,111.675737553,1038.1
40.762715117,111.674330011,1038.9
40.762510409,111.673577367,1040.4
40.762332359,111.672561282,1039.3
40.762382158,111.671670062,1038.4
40.762539718,111.670509250,1035.9
40.762628736,111.669748793,1035.0
40.762569260,111.668712642,1036.5
40.762511750,111.667693956,1037.0
40.762628793,111.666611938,1037.1
40.762867332,111.665811318,1036.9
40.763253571,111.665004502,1035.0
40.763568103,111.664408191,1036.2
40.763992131,111.663524103,1036.0
40.764389348,111.662727697,1037.8
40.764677447,111.661814434,1037.8
40.765007371,111.660595511,1038.7
40.765315901,111.659307878,1037.9
40.765490500,111.657813886,1036.0
40.765642688,111.656707946,1034.8
40.765791794,111.655565867,1035.9
40.765984276,111.654267793,1036.0
40.766086472,111.653004529,1036.0
40.766108200,111.651502497,1035.7
40.765863777,111.650230304,1034.6
40.765567649,111.648933495,1032.5
40.765082262,111.647780918,1033.7
40.764794770,111.646449798,1032.9
40.764645173,111.645426735,1031.5
40.764476959,111.644546850,1031.7
40.764131927,111.643568612,1031.6
40.763540659,111.642426493,1031.9
40.763074435,111.641292840,1030.5
40.762418163,111.639886049,1033.1
40.761885203,111.638770239,1029.4
40.761596875,111.637482063,1031.9
40.761487108,111.636265888,1029.8
40.761613633,111.635086711,1028.9
40.761764553,111.633630506,1030.8
40.761651012,111.632551031,1031.0
40.761373362,111.631485203,1031.9
40.760864090,111.630209384,1030.5
40.760354111,111.629281798,1032.3
40.759889097,111.628464242,1030.4
40.759675734,111.628008530,1029.8
40.759442586,111.627310380,1029.9
40.759349424,111.626581398,1031.8
40.759412510,111.625658539,1030.3
40.759499195,111.624875572,1029.4
40.759690397,111.623823400,1029.5
40.759875029,111.622690178,1029.1
40.760008752,111.621622714,1030.9
40.760080902,111.620910185,1029.9
40.759992306,111.620084424,1028.2
40.759835272,111.619094194,1030.7
40.759749356,111.618157725,1031.6
40.759700504,111.617051083,1031.1
40.759692165,111.615981895,1031.5
40.759866874,111.615345241,1031.0
40.760065410,111.615092356,1030.2
40.760486508,111.615138528,1030.2
40.761367071,111.615261527,1032.7
40.762101176,111.615656587,1033.8
40.762747849,111.616144299,1034.0
40.763305992,111.616559111,1034.9
40.764093575,111.616950352,1033.1
40.764787829,111.617246304,1032.5
40.765787655,111.617711310,1033.7
40.766578161,111.617969584,1033.0
40.767398897,111.618319376,1032.1
40.768209718,111.618639441,1032.0
40.769182544,111.619005988,1033.0
40.770128812,111.619455505,1032.7
40.770789140,111.619863924,1033.7
40.771450319,111.620355877,1034.0
40.772190708,111.620901241,1035.5
40.772819418,111.621441430,1035.4
40.773436325,111.621876159,1035.9
40.774096891,111.622388799,1035.9
40.774835933,111.622938134,1036.4
40.775631921,111.623502737,1035.3
40.776416027,111.624156378,1035.3
40.777074041,111.624632426,1035.8
40.777664808,111.625269679,1037.2
40.777898937,111.625776662,1037.5
40.778178391,111.626531752,1037.1
40.778336992,111.627138371,1037.0
40.778602308,111.627929309,1037.0
40.778921087,111.628458129,1037.8
40.779412310,111.628989222,1038.6
40.780045500,111.629501511,1037.6
40.781470910,111.630658948,1038.2
40.782125624,111.631158052,1038.6
40.783379218,111.632183581,1038.7
40.784024831,111.632634012,1039.8
40.784668404,111.633148512,1040.0
40.786418208,111.634573462,1040.3
40.787272105,111.635300266,1041.8
40.788151138,111.635995789,1041.4
40.788899100,111.636477689,1042.5
40.789265780,111.636699397,1042.8
40.789688961,111.636763456,1041.8
40.790229780,111.636799610,1041.6
40.790732418,111.636623094,1042.7
40.791629843,111.635973828,1042.8
40.792734384,111.635242151,1042.1
40.793763958,111.634516762,1041.7
40.794844812,111.633671823,1042.3
40.795919405,111.633215670,1043.0
40.797027294,111.632894110,1043.4
40.798075482,111.632568906,1044.5
40.799432828,111.632244461,1044.2
40.800448183,111.631944322,1044.9
40.801607057,111.631275898,1045.9
40.802570443,111.630578760,1044.5
40.803974478,111.629504008,1045.9
40.805226829,111.628662509,1045.1
40.806221997,111.627951870,1046.7
40.807190445,111.627193919,1046.5
40.808243685,111.626476424,1047.6
40.809316878,111.625740287,1048.1
40.810575779,111.624818446,1048.5
40.811833481,111.623936263,1048.9
40.812892884,111.623117919,1050.1
40.814193050,111.622067911,1051.5
40.815418543,111.621215058,1051.7
40.816734143,111.620320864,1052.1
40.818053570,111.619404446,1053.8
40.818973875,111.618767170,1054.8
40.819905198,111.617987881,1054.6
40.821023297,111.617223954,1055.4
40.822114857,111.616472635,1055.0
40.822405268,111.616397831,1054.8
40.822668138,111.616365483,1055.2
40.822895985,111.616425530,1055.9
40.822987966,111.616482290,1056.2
40.823102519,111.616618918,1056.5
40.823281868,111.616810482,1056.9
40.823412383,111.616937822,1057.1
40.823549406,111.617020174,1057.3
40.823675967,111.617092237,1057.4
40.823856717,111.617100907,1057.6
40.823998043,111.617030873,1057.8
40.824191022,111.616937820,1058.0
40.824288921,111.616867901,1058.1
40.824414935,111.616798516,1058.1
40.824552629,111.616752884,1058.1
40.824778638,111.616761318,1058.2
40.824891258,111.616817341,1058.3
40.824975405,111.616885209,1058.5
40.825128515,111.617014598,1059.2
40.825221353,111.617155687,1059.7
40.825289455,111.617270126,1060.0
40.825423050,111.617514274,1060.5
40.825607601,111.617913535,1060.6
40.825797795,111.618353773,1060.8
40.826020173,111.618851179,1059.2
40.826294807,111.619473290,1058.3
40.826544612,111.620038054,1058.0
40.826815523,111.620647998,1057.3
40.827113602,111.621258336,1057.5
40.827598974,111.622386549,1058.1
40.827910767,111.623134009,1057.7
40.828248029,111.624010144,1057.9
40.828574830,111.624939832,1058.0
40.828926936,111.625767345,1058.9
40.829774787,111.627936349,1058.4
40.830025787,111.628541261,1058.1
40.830304507,111.629141307,1057.7
40.830903026,111.630640173,1057.9
40.831485601,111.632036889,1059.9
40.832160852,111.633575834,1059.7
40.832752220,111.635071753,1061.3
40.832944117,111.635581632,1061.2
40.833065468,111.636147167,1061.0
40.833130983,111.636561678,1061.0
40.833255878,111.637769949,1060.9
40.833366809,111.638777825,1061.5
40.833481207,111.639771051,1062.4
40.833618996,111.641022048,1061.7
40.833791477,111.642468998,1065.2
40.833940019,111.643788562,1063.0
40.834109202,111.645189982,1060.2
40.834278731,111.646555792,1060.1
40.834404834,111.647592196,1061.1
40.834555485,111.649055853,1061.6
40.834655823,111.650013218,1060.8
40.834783860,111.651180598,1060.2
40.834952572,111.652579970,1060.9
40.835083950,111.653911132,1061.0
40.835261617,111.655359806,1062.2
40.835461133,111.656986137,1062.4
40.835626852,111.658504898,1063.5
40.835833537,111.660016778,1064.0
40.835991715,111.661406246,1062.1
40.836182827,111.663089629,1063.2
40.836393646,111.664798497,1063.3
40.836575163,111.666303274,1063.6
40.836809733,111.668357670,1065.0
40.836934780,111.669645662,1064.4
40.837099560,111.671223015,1064.5
40.837292746,111.672987420,1063.8
40.837483707,111.674923052,1065.9
40.837617296,111.675953304,1066.0
40.837766679,111.677299772,1065.1
40.837921077,111.678633437,1064.7
40.838099726,111.680220559,1065.5
40.838280195,111.681977244,1067.7
40.838431706,111.683356965,1070.6
40.838609078,111.684944164,1068.8
40.838754013,111.686192379,1068.3
40.839012201,111.688044206,1068.8
40.839214631,111.688941133,1069.1
40.839409796,111.689879578,1069.1
40.839703613,111.691147772,1069.6
40.839991656,111.692444835,1069.9
40.840294823,111.693868884,1068.7
40.840590211,111.695255091,1068.6
40.840895388,111.696619387,1070.0
40.841082010,111.697456345,1071.0
40.841342499,111.698644186,1071.2
40.841485168,111.699362528,1071.8
40.841711688,111.700336226,1072.0
40.841924705,111.701375472,1071.2
40.842202655,111.702604777,1071.0
40.842409156,111.703551552,1070.8
40.842591332,111.704422772,1070.3
40.842864896,111.705649407,1072.2
40.843112500,111.706694752,1072.5
40.843316540,111.707746802,1072.4
40.843524396,111.708683986,1072.3
40.843771091,111.709739208,1072.5
40.844051987,111.711049010,1072.9
40.844308048,111.712210253,1073.3
40.844545055,111.713338054,1074.5
40.844755946,111.714304262,1075.0
40.844988300,111.715291430,1074.7
40.845025425,111.715531811,1074.4
40.845049184,111.715762872,1074.2
40.845031454,111.715939169,1074.0
40.844999784,111.716106558,1074.0
40.844864630,111.716327098,1074.1
40.844745183,111.716391972,1074.1
40.844532601,111.716476659,1074.1
40.844154865,111.716617138,1074.0
40.843523545,111.716867591,1072.5
40.842884399,111.717095649,1072.8
40.842006580,111.717454590,1073.1
40.841300486,111.717729366,1072.7
40.840721949,111.717944175,1072.4
40.840593773,111.717993351,1072.3
40.840478483,111.718040604,1072.2
40.840440608,111.718094718,1072.2
40.840407152,111.718174066,1072.1
40.840417612,111.718302279,1072.0
40.840457221,111.718475447,1072.0
40.840549998,111.718867181,1072.0
40.840681926,111.719431810,1071.9
40.840797204,111.719925875,1072.0
40.840923928,111.720469975,1071.7
40.841036216,111.720957900,1071.7
40.841141048,111.721425579,1071.8
40.841257763,111.721923768,1071.9
40.841434492,111.722692730,1071.8
40.841573148,111.723327942,1072.0
40.841691059,111.723878966,1072.0
40.841824507,111.724412418,1072.5
40.841931788,111.724860290,1073.4
40.842021592,111.725231052,1073.4
40.842285992,111.726422095,1074.0
40.842422101,111.727045395,1075.3
40.842613601,111.728022124,1075.3
40.842736857,111.728539404,1074.6
40.842922572,111.729469454,1073.7
40.843143947,111.730465523,1073.1
40.843239746,111.731115990,1072.5
40.843277827,111.731609027,1071.9
40.843199159,111.731890782,1072.0
40.843142964,111.731957242,1071.9
40.842726340,111.732117961,1070.1
40.842200432,111.732289933,1068.5
40.841647504,111.732501112,1067.0
40.841088781,111.732693880,1067.0
40.840400813,111.732986423,1067.2
40.839662598,111.733260128,1068.4
40.838951711,111.733543800,1068.7
40.838148666,111.733827112,1068.4
40.837468768,111.734092130,1070.1
40.837246678,111.734176146,1070.9
40.837102104,111.734224337,1071.5
40.837007945,111.734278892,1071.9
40.836935955,111.734379312,1072.3
40.836862709,111.734558043,1072.6
40.836874271,111.734744884,1072.8
40.836935514,111.735050921,1073.0
40.837022637,111.735387087,1073.3
40.837236124,111.736361976,1073.5
40.837472645,111.737392550,1071.2
40.837614238,111.737987756,1070.6
40.837837777,111.738979047,1071.7
40.838001390,111.739726877,1071.1
40.838225393,111.740686115,1071.7
40.838263845,111.740869931,1071.9
40.838290703,111.740941651,1072.0
40.838334265,111.740995379,1072.0
40.838376519,111.741045249,1072.0
40.838406151,111.741046303,1072.0
40.838474426,111.741054926,1072.0
40.838528172,111.741036867,1072.0
40.838590376,111.741012305,1072.0
40.838707892,111.740968089,1072.0
40.838795782,111.740932523,1072.0
40.838962076,111.740861354,1072.0
40.839136745,111.740803757,1072.0
40.839241555,111.740766154,1072.0
40.839300378,111.740755273,1071.9
40.839339188,111.740762443,1071.9
40.839371127,111.740785561,1071.8
40.839394348,111.740829280,1071.7
40.839410433,111.740894615,1071.7
40.839528688,111.741414860,1071.3
40.839601715,111.741753706,1071.0
40.839710490,111.742204032,1070.7
